A,W,k,ER,ER1,ER2,T,T',MT,DT
350,30,0.2,0.075,0.802,0.093516,1.1702,1.0342,2.2044,0.061695
350,30,0.01,0.075,0.802,0.093516,0.058511,0.051711,0.11022,0.061695
350,30,0.02,0.075,0.802,0.093516,0.11702,0.10342,0.22044,0.061695
350,30,0.1,0.075,0.802,0.093516,0.58511,0.51711,1.1022,0.061695
350,30,0.3,0.02,0.77356,0.025854,2.014,1.7787,3.7927,0.06204
350,30,0.03,0.02,0.77356,0.025854,0.2014,0.17787,0.37927,0.06204
350,30,0.5,0.02,0.77356,0.025854,3.3567,2.9645,6.3212,0.062045
350,30,0.05,0.02,0.77356,0.025854,0.33567,0.29645,0.63212,0.062045
350,30,0.02,0.02,0.77356,0.025854,0.13427,0.11858,0.25285,0.062053
350,30,0.04,0.02,0.77356,0.025854,0.26854,0.23716,0.5057,0.062053
350,30,0.2,0.02,0.77356,0.025854,1.3427,1.1858,2.5285,0.062053
350,30,0.075,0.02,0.77356,0.025854,0.50351,0.44467,0.94818,0.062056
350,30,0.1,0.02,0.77356,0.025854,0.67135,0.59289,1.2642,0.062063
350,30,0.01,0.02,0.77356,0.025854,0.067135,0.059289,0.12642,0.062063
350,30,0.04,0.1,0.80967,0.12351,0.2248,0.19826,0.42306,0.062733
350,30,0.02,0.1,0.80967,0.12351,0.1124,0.099128,0.21153,0.062743
350,30,0.2,0.1,0.80967,0.12351,1.124,0.99128,2.1153,0.062743
350,30,0.075,0.1,0.80967,0.12351,0.4215,0.37173,0.79323,0.062743
350,30,0.5,0.1,0.80967,0.12351,2.81,2.4782,5.2882,0.062743
350,30,0.05,0.1,0.80967,0.12351,0.281,0.24782,0.52882,0.062743
350,30,0.1,0.1,0.80967,0.12351,0.562,0.49564,1.0576,0.062746
350,30,0.01,0.1,0.80967,0.12351,0.0562,0.049564,0.10576,0.062746
350,30,0.3,0.1,0.80967,0.12351,1.686,1.4869,3.1729,0.06275
350,30,0.03,0.1,0.80967,0.12351,0.1686,0.14869,0.31729,0.06275
350,30,0.1,0.01,0.76184,0.013126,0.70715,0.62326,1.3304,0.063056
350,30,0.01,0.01,0.76184,0.013126,0.070715,0.062326,0.13304,0.063056
350,30,0.05,0.01,0.76184,0.013126,0.35358,0.31163,0.66521,0.063063
350,30,0.5,0.01,0.76184,0.013126,3.5358,3.1163,6.6521,0.063063
350,30,0.2,0.01,0.76184,0.013126,1.4143,1.2465,2.6608,0.063064
350,30,0.03,0.01,0.76184,0.013126,0.21215,0.18698,0.39912,0.063064
350,30,0.02,0.01,0.76184,0.013126,0.14143,0.12465,0.26608,0.063064
350,30,0.3,0.01,0.76184,0.013126,2.1215,1.8698,3.9912,0.063064
350,30,0.075,0.01,0.76184,0.013126,0.53037,0.46744,0.99781,0.063068
350,30,0.04,0.01,0.76184,0.013126,0.28287,0.2493,0.53216,0.063083
350,30,0.3,0.25,0.8408,0.29734,1.4061,1.2171,2.6232,0.072049
350,30,0.04,0.25,0.8408,0.29734,0.18748,0.16228,0.34976,0.072049
350,30,0.03,0.25,0.8408,0.29734,0.14061,0.12171,0.26232,0.072049
350,30,0.2,0.25,0.8408,0.29734,0.9374,0.81138,1.7488,0.072061
350,30,0.01,0.25,0.8408,0.29734,0.04687,0.040569,0.087439,0.072062
350,30,0.1,0.25,0.8408,0.29734,0.4687,0.40569,0.87439,0.072062
350,30,0.075,0.25,0.8408,0.29734,0.35153,0.30427,0.65579,0.072066
350,30,0.02,0.25,0.8408,0.29734,0.093741,0.081138,0.17488,0.072067
350,30,0.05,0.25,0.8408,0.29734,0.23435,0.20284,0.4372,0.072072
350,30,0.5,0.25,0.8408,0.29734,2.3435,2.0284,4.372,0.072072
350,30,0.05,0.5,0.87794,0.56951,0.17917,0.14602,0.32519,0.10194
350,30,0.5,0.5,0.87794,0.56951,1.7917,1.4602,3.2519,0.10194
350,30,0.3,0.5,0.87794,0.56951,1.075,0.8761,1.9511,0.10194
350,30,0.03,0.5,0.87794,0.56951,0.1075,0.08761,0.19511,0.10194
350,30,0.02,0.5,0.87794,0.56951,0.071668,0.058407,0.13008,0.10194
350,30,0.075,0.5,0.87794,0.56951,0.26876,0.21903,0.48778,0.10195
350,30,0.2,0.5,0.87794,0.56951,0.71669,0.58407,1.3008,0.10195
350,30,0.01,0.5,0.87794,0.56951,0.035834,0.029203,0.065038,0.10196
350,30,0.1,0.5,0.87794,0.56951,0.35834,0.29203,0.65038,0.10196
350,30,0.04,0.5,0.87794,0.56951,0.14334,0.11681,0.26015,0.10198
350,35,0.03,0.05,0.77541,0.064482,0.17118,0.14893,0.32011,0.069507
350,35,0.3,0.05,0.77541,0.064482,1.7118,1.4893,3.2011,0.069507
350,35,0.04,0.05,0.77541,0.064482,0.22824,0.19857,0.42681,0.069516
350,35,0.02,0.05,0.77541,0.064482,0.11412,0.099284,0.21341,0.069519
350,35,0.2,0.05,0.77541,0.064482,1.1412,0.99284,2.1341,0.069519
350,35,0.075,0.05,0.77541,0.064482,0.42796,0.37232,0.80027,0.069527
350,35,0.1,0.05,0.77541,0.064482,0.57061,0.49642,1.067,0.069531
350,35,0.01,0.05,0.77541,0.064482,0.057061,0.049642,0.1067,0.069531
350,35,0.03,0.04,0.7701,0.051941,0.17534,0.15254,0.32788,0.069538
350,35,0.3,0.04,0.7701,0.051941,1.7534,1.5254,3.2788,0.069538
350,35,0.5,0.05,0.77541,0.064482,2.8531,2.4821,5.3352,0.069538
350,35,0.05,0.05,0.77541,0.064482,0.28531,0.24821,0.53352,0.069538
350,35,0.05,0.04,0.7701,0.051941,0.29224,0.25423,0.54647,0.069556
350,35,0.04,0.04,0.7701,0.051941,0.23379,0.20338,0.43717,0.069561
350,35,0.075,0.04,0.7701,0.051941,0.43836,0.38134,0.8197,0.069562
350,35,0.01,0.04,0.7701,0.051941,0.058448,0.050845,0.10929,0.069567
350,35,0.1,0.04,0.7701,0.051941,0.58448,0.50845,1.0929,0.069567
350,35,0.5,0.04,0.7701,0.051941,2.9224,2.5422,5.4647,0.069574
350,35,0.02,0.04,0.7701,0.051941,0.1169,0.10169,0.21859,0.069582
350,35,0.2,0.04,0.7701,0.051941,1.169,1.0169,2.1859,0.069582
350,35,0.04,0.075,0.78596,0.095425,0.21725,0.18887,0.40612,0.069881
350,35,0.1,0.075,0.78596,0.095425,0.54313,0.47218,1.0153,0.069881
350,35,0.075,0.075,0.78596,0.095425,0.40735,0.35413,0.76148,0.06989
350,35,0.05,0.075,0.78596,0.095425,0.27157,0.23609,0.50765,0.069891
350,35,0.01,0.075,0.78596,0.095425,0.054313,0.047217,0.10153,0.069891
350,35,0.5,0.075,0.78596,0.095425,2.7157,2.3609,5.0765,0.069891
350,35,0.3,0.075,0.78596,0.095425,1.6294,1.4165,3.0459,0.069897
350,35,0.03,0.075,0.78596,0.095425,0.16294,0.14165,0.30459,0.069897
350,35,0.02,0.075,0.78596,0.095425,0.10863,0.094435,0.20306,0.069905
350,35,0.2,0.075,0.78596,0.095425,1.0863,0.94435,2.0306,0.069905
350,35,0.02,0.03,0.76365,0.039285,0.12027,0.10455,0.22483,0.069919
350,35,0.2,0.03,0.76365,0.039285,1.2027,1.0455,2.2483,0.069919
350,35,0.04,0.03,0.76365,0.039285,0.24055,0.20911,0.44966,0.069919
350,35,0.03,0.03,0.76365,0.039285,0.18041,0.15683,0.33724,0.069921
350,35,0.3,0.03,0.76365,0.039285,1.8041,1.5683,3.3724,0.069921
350,35,0.1,0.03,0.76365,0.039285,0.60137,0.52276,1.1241,0.069932
350,35,0.075,0.03,0.76365,0.039285,0.45103,0.39207,0.8431,0.069932
350,35,0.5,0.03,0.76365,0.039285,3.0069,2.6138,5.6207,0.069938
350,35,0.05,0.03,0.76365,0.039285,0.30069,0.26138,0.56207,0.069938
350,35,0.01,0.03,0.76365,0.039285,0.060138,0.052276,0.11241,0.06994
350,35,0.5,0.1,0.79427,0.1259,2.6076,2.2632,4.8708,0.070707
350,35,0.05,0.02,0.75526,0.026481,0.31171,0.27054,0.58225,0.070708
350,35,0.5,0.02,0.75526,0.026481,3.1171,2.7054,5.8225,0.070708
350,35,0.075,0.02,0.75526,0.026481,0.46757,0.40581,0.87338,0.070714
350,35,0.01,0.1,0.79427,0.1259,0.052153,0.045264,0.097417,0.070717
350,35,0.1,0.1,0.79427,0.1259,0.52153,0.45264,0.97417,0.070717
350,35,0.2,0.02,0.75526,0.026481,1.2469,1.0822,2.329,0.070717
350,35,0.01,0.02,0.75526,0.026481,0.062343,0.054108,0.11645,0.070717
350,35,0.02,0.02,0.75526,0.026481,0.12469,0.10822,0.2329,0.070717
350,35,0.04,0.02,0.75526,0.026481,0.24937,0.21643,0.4658,0.070717
350,35,0.1,0.02,0.75526,0.026481,0.62343,0.54108,1.1645,0.070717
350,35,0.075,0.1,0.79427,0.1259,0.39115,0.33948,0.73062,0.070721
350,35,0.04,0.1,0.79427,0.1259,0.20861,0.18105,0.38967,0.070727
350,35,0.3,0.1,0.79427,0.1259,1.5646,1.3579,2.9225,0.070727
350,35,0.03,0.1,0.79427,0.1259,0.15646,0.13579,0.29225,0.070727
350,35,0.05,0.1,0.79427,0.1259,0.26077,0.22632,0.48708,0.070728
350,35,0.03,0.02,0.75526,0.026481,0.18703,0.16232,0.34935,0.070731
350,35,0.3,0.02,0.75526,0.026481,1.8703,1.6232,3.4935,0.070731
350,35,0.2,0.1,0.79427,0.1259,1.0431,0.90527,1.9483,0.070744
350,35,0.02,0.1,0.79427,0.1259,0.10431,0.090527,0.19483,0.070744
350,35,0.02,0.01,0.74245,0.013469,0.13144,0.11368,0.24513,0.072451
350,35,0.04,0.01,0.74245,0.013469,0.26289,0.22737,0.49026,0.072451
350,35,0.05,0.01,0.74245,0.013469,0.32861,0.28421,0.61282,0.072452
350,35,0.5,0.01,0.74245,0.013469,3.2861,2.8421,6.1282,0.072452
350,35,0.075,0.01,0.74245,0.013469,0.49292,0.42631,0.91923,0.072463
350,35,0.01,0.01,0.74245,0.013469,0.065723,0.056841,0.12256,0.072471
350,35,0.1,0.01,0.74245,0.013469,0.65723,0.56841,1.2256,0.072471
350,35,0.3,0.01,0.74245,0.013469,1.9717,1.7052,3.6769,0.07248
350,35,0.03,0.01,0.74245,0.013469,0.19717,0.17052,0.36769,0.07248
350,35,0.2,0.01,0.74245,0.013469,1.3145,1.1368,2.4513,0.072492
350,35,0.03,0.25,0.8279,0.30197,0.13043,0.111,0.24144,0.080475
350,35,0.3,0.25,0.8279,0.30197,1.3043,1.11,2.4144,0.080475
350,35,0.1,0.25,0.8279,0.30197,0.43478,0.37001,0.80479,0.080481
350,35,0.01,0.25,0.8279,0.30197,0.043478,0.037001,0.080479,0.080481
350,35,0.075,0.25,0.8279,0.30197,0.32609,0.27751,0.60359,0.080485
350,35,0.2,0.25,0.8279,0.30197,0.86956,0.74001,1.6096,0.080486
350,35,0.02,0.25,0.8279,0.30197,0.086956,0.074001,0.16096,0.080486
350,35,0.04,0.25,0.8279,0.30197,0.17391,0.148,0.32192,0.080486
350,35,0.05,0.25,0.8279,0.30197,0.21739,0.185,0.40239,0.080494
350,35,0.5,0.25,0.8279,0.30197,2.1739,1.85,4.0239,0.080494
350,35,0.05,0.5,0.86803,0.57602,0.16616,0.13243,0.29859,0.11296
350,35,0.02,0.5,0.86803,0.57602,0.066465,0.052972,0.11944,0.11297
350,35,0.1,0.5,0.86803,0.57602,0.33233,0.26486,0.59719,0.11298
350,35,0.3,0.5,0.86803,0.57602,0.99699,0.79457,1.7916,0.11298
350,35,0.2,0.5,0.86803,0.57602,0.66466,0.52971,1.1944,0.11299
350,35,0.03,0.5,0.86803,0.57602,0.099699,0.079456,0.17916,0.11299
350,35,0.04,0.5,0.86803,0.57602,0.13293,0.10594,0.23887,0.11299
350,35,0.01,0.5,0.86803,0.57602,0.033233,0.026485,0.059719,0.113
350,35,0.075,0.5,0.86803,0.57602,0.24925,0.19864,0.44789,0.113
350,35,0.5,0.5,0.86803,0.57602,1.6617,1.3243,2.9859,0.113
350,40,0.05,0.05,0.75976,0.06581,0.26757,0.22904,0.49661,0.077586
350,40,0.1,0.05,0.75976,0.06581,0.53514,0.45808,0.99322,0.077586
350,40,0.01,0.05,0.75976,0.06581,0.053514,0.045808,0.099322,0.077586
350,40,0.5,0.05,0.75976,0.06581,2.6757,2.2904,4.9661,0.077586
350,40,0.3,0.05,0.75976,0.06581,1.6054,1.3742,2.9797,0.077592
350,40,0.03,0.05,0.75976,0.06581,0.16054,0.13742,0.29797,0.077592
350,40,0.075,0.05,0.75976,0.06581,0.40136,0.34356,0.74492,0.077592
350,40,0.02,0.05,0.75976,0.06581,0.10703,0.091616,0.19864,0.077598
350,40,0.2,0.05,0.75976,0.06581,1.0703,0.91616,1.9864,0.077598
350,40,0.04,0.05,0.75976,0.06581,0.21406,0.18323,0.39729,0.077601
350,40,0.2,0.04,0.75408,0.053045,1.0964,0.93825,2.0347,0.077726
350,40,0.03,0.075,0.77104,0.097271,0.15278,0.13074,0.28352,0.077737
350,40,0.3,0.075,0.77104,0.097271,1.5278,1.3074,2.8352,0.077737
350,40,0.01,0.04,0.75408,0.053045,0.054822,0.046913,0.10174,0.077737
350,40,0.1,0.04,0.75408,0.053045,0.54822,0.46913,1.0174,0.077737
350,40,0.075,0.04,0.75408,0.053045,0.41117,0.35185,0.76301,0.077745
350,40,0.04,0.075,0.77104,0.097271,0.20371,0.17432,0.37803,0.077745
350,40,0.03,0.04,0.75408,0.053045,0.16447,0.14074,0.30521,0.07775
350,40,0.3,0.04,0.75407,0.053045,1.6447,1.4074,3.0521,0.07775
350,40,0.5,0.04,0.75407,0.053045,2.7411,2.3456,5.0868,0.07775
350,40,0.05,0.04,0.75408,0.053045,0.27411,0.23456,0.50868,0.07775
350,40,0.04,0.04,0.75408,0.053045,0.21929,0.18765,0.40694,0.077751
350,40,0.1,0.075,0.77104,0.097271,0.50928,0.43579,0.94506,0.077762
350,40,0.01,0.075,0.77104,0.097271,0.050928,0.043579,0.094506,0.077762
350,40,0.075,0.075,0.77104,0.097271,0.38196,0.32684,0.7088,0.077765
350,40,0.05,0.075,0.77104,0.097271,0.25464,0.21789,0.47253,0.077773
350,40,0.5,0.075,0.77104,0.097271,2.5464,2.1789,4.7253,0.077773
350,40,0.02,0.04,0.75407,0.053045,0.10965,0.093825,0.20347,0.077776
350,40,0.2,0.075,0.77104,0.097271,1.0186,0.87158,1.8901,0.077784
350,40,0.02,0.075,0.77104,0.097271,0.10186,0.087157,0.18901,0.07779
350,40,0.3,0.03,0.74719,0.04015,1.6923,1.4468,3.1391,0.078207
350,40,0.03,0.03,0.74719,0.04015,0.16923,0.14468,0.31391,0.078207
350,40,0.1,0.03,0.74719,0.04015,0.5641,0.48226,1.0464,0.078211
350,40,0.01,0.03,0.74719,0.04015,0.05641,0.048226,0.10464,0.078211
350,40,0.5,0.03,0.74719,0.04015,2.8205,2.4113,5.2318,0.078214
350,40,0.05,0.03,0.74719,0.04015,0.28205,0.24113,0.52318,0.078214
350,40,0.02,0.03,0.74719,0.04015,0.11282,0.096451,0.20927,0.07822
350,40,0.2,0.03,0.74719,0.04015,1.1282,0.96451,2.0927,0.07822
350,40,0.04,0.03,0.74719,0.04015,0.22564,0.1929,0.41854,0.078224
350,40,0.075,0.03,0.74719,0.04015,0.42308,0.36169,0.78477,0.078227
350,40,0.5,0.1,0.77994,0.12822,2.4447,2.0888,4.5336,0.078503
350,40,0.075,0.1,0.77994,0.12822,0.36671,0.31332,0.68003,0.078511
350,40,0.1,0.1,0.77994,0.12822,0.48895,0.41776,0.90671,0.078515
350,40,0.01,0.1,0.77994,0.12822,0.048895,0.041776,0.090671,0.078515
350,40,0.2,0.1,0.77994,0.12822,0.9779,0.83552,1.8134,0.078515
350,40,0.05,0.1,0.77994,0.12822,0.24448,0.20888,0.45336,0.078525
350,40,0.03,0.1,0.77994,0.12822,0.14669,0.12533,0.27201,0.078527
350,40,0.04,0.1,0.77994,0.12822,0.19558,0.1671,0.36268,0.078527
350,40,0.3,0.1,0.77994,0.12822,1.4669,1.2533,2.7201,0.078527
350,40,0.02,0.1,0.77993,0.12822,0.097792,0.083551,0.18134,0.078532
350,40,0.01,0.02,0.7383,0.027089,0.058469,0.049909,0.10838,0.078981
350,40,0.1,0.02,0.7383,0.027089,0.58469,0.49909,1.0838,0.078981
350,40,0.3,0.02,0.7383,0.027089,1.7541,1.4973,3.2513,0.078984
350,40,0.03,0.02,0.7383,0.027089,0.17541,0.14973,0.32513,0.078984
350,40,0.02,0.02,0.7383,0.027089,0.11694,0.099818,0.21676,0.078991
350,40,0.2,0.02,0.7383,0.027089,1.1694,0.99817,2.1676,0.078995
350,40,0.075,0.02,0.7383,0.027089,0.43852,0.37431,0.81283,0.078996
350,40,0.05,0.02,0.7383,0.027089,0.29235,0.24954,0.54189,0.079001
350,40,0.5,0.02,0.7383,0.027089,2.9235,2.4954,5.4189,0.079001
350,40,0.04,0.02,0.7383,0.027089,0.23388,0.19963,0.43351,0.079006
350,40,0.5,0.01,0.7247,0.013799,3.0816,2.6204,5.702,0.080884
350,40,0.05,0.01,0.7247,0.013799,0.30816,0.26204,0.5702,0.080884
350,40,0.01,0.01,0.7247,0.013799,0.061632,0.052407,0.11404,0.080893
350,40,0.04,0.01,0.7247,0.013799,0.24653,0.20963,0.45616,0.080893
350,40,0.075,0.01,0.7247,0.013799,0.46224,0.39305,0.8553,0.080896
350,40,0.1,0.01,0.7247,0.013799,0.61633,0.52407,1.1404,0.080901
350,40,0.3,0.01,0.7247,0.013799,1.849,1.5722,3.4212,0.080907
350,40,0.03,0.01,0.7247,0.013799,0.1849,0.15722,0.34212,0.080907
350,40,0.2,0.01,0.7247,0.013799,1.2327,1.0481,2.2808,0.080937
350,40,0.02,0.01,0.7247,0.013799,0.12327,0.10481,0.22808,0.080937
350,40,0.3,0.25,0.81588,0.30642,1.2224,1.0233,2.2457,0.088658
350,40,0.03,0.25,0.81588,0.30642,0.12224,0.10233,0.22457,0.088658
350,40,0.04,0.25,0.81588,0.30642,0.16299,0.13644,0.29943,0.088668
350,40,0.5,0.25,0.81588,0.30642,2.0374,1.7055,3.7429,0.088675
350,40,0.01,0.25,0.81588,0.30642,0.040748,0.03411,0.074858,0.088675
350,40,0.05,0.25,0.81588,0.30642,0.20374,0.17055,0.37429,0.088675
350,40,0.1,0.25,0.81588,0.30642,0.40748,0.3411,0.74858,0.088675
350,40,0.02,0.25,0.81588,0.30642,0.081496,0.068219,0.14972,0.088679
350,40,0.2,0.25,0.81588,0.30642,0.81496,0.68219,1.4972,0.088679
350,40,0.075,0.25,0.81588,0.30642,0.30561,0.25582,0.56143,0.088684
350,40,0.075,0.5,0.85875,0.58224,0.23357,0.18208,0.41565,0.12388
350,40,0.04,0.5,0.85875,0.58224,0.12457,0.097108,0.22168,0.12388
350,40,0.1,0.5,0.85875,0.58224,0.31143,0.24277,0.5542,0.12389
350,40,0.2,0.5,0.85875,0.58224,0.62286,0.48554,1.1084,0.12389
350,40,0.03,0.5,0.85875,0.58224,0.093429,0.072831,0.16626,0.12389
350,40,0.3,0.5,0.85875,0.58224,0.93429,0.72831,1.6626,0.12389
350,40,0.05,0.5,0.85875,0.58224,0.15572,0.12139,0.2771,0.12389
350,40,0.01,0.5,0.85875,0.58224,0.031143,0.024277,0.05542,0.12389
350,40,0.02,0.5,0.85875,0.58224,0.062286,0.048554,0.11084,0.12389
350,40,0.5,0.5,0.85875,0.58224,1.5572,1.2138,2.771,0.12393
350,45,0.1,0.05,0.74506,0.067109,0.5058,0.42611,0.93191,0.085513
350,45,0.2,0.05,0.74506,0.067109,1.0116,0.85222,1.8638,0.085513
350,45,0.075,0.05,0.74506,0.067109,0.37935,0.31958,0.69893,0.085516
350,45,0.02,0.05,0.74506,0.067109,0.10116,0.085221,0.18638,0.085519
350,45,0.5,0.05,0.74506,0.067109,2.529,2.1305,4.6596,0.085522
350,45,0.05,0.05,0.74506,0.067109,0.2529,0.21305,0.46596,0.085522
350,45,0.01,0.05,0.74506,0.067109,0.050581,0.042611,0.093191,0.085523
350,45,0.04,0.05,0.74506,0.067109,0.20232,0.17044,0.37276,0.085524
350,45,0.3,0.05,0.74506,0.067109,1.5174,1.2783,2.7957,0.085524
350,45,0.03,0.05,0.74506,0.067109,0.15174,0.12783,0.27957,0.085524
350,45,0.3,0.04,0.73903,0.054125,1.5546,1.3091,2.8637,0.085728
350,45,0.05,0.04,0.73903,0.054125,0.2591,0.21818,0.47728,0.085736
350,45,0.075,0.04,0.73903,0.054125,0.38865,0.32727,0.71592,0.085736
350,45,0.5,0.04,0.73903,0.054125,2.591,2.1818,4.7728,0.085736
350,45,0.02,0.04,0.73903,0.054125,0.10364,0.087271,0.19091,0.085742
350,45,0.2,0.04,0.73903,0.054125,1.0364,0.87271,1.9091,0.085742
350,45,0.04,0.04,0.73903,0.054125,0.20728,0.17454,0.38182,0.085747
350,45,0.1,0.04,0.73903,0.054125,0.51821,0.43635,0.95456,0.085757
350,45,0.01,0.04,0.73903,0.054125,0.051821,0.043635,0.095456,0.085757
350,45,0.03,0.04,0.73903,0.054125,0.15546,0.1309,0.28637,0.085763
350,45,0.03,0.075,0.75696,0.099081,0.14442,0.1216,0.26602,0.085783
350,45,0.3,0.075,0.75696,0.099081,1.4442,1.216,2.6602,0.085783
350,45,0.04,0.075,0.75696,0.099081,0.19256,0.16213,0.35469,0.085793
350,45,0.2,0.075,0.75696,0.099081,0.96282,0.81065,1.7735,0.085802
350,45,0.02,0.075,0.75696,0.099081,0.096282,0.081065,0.17735,0.085802
350,45,0.1,0.075,0.75696,0.099081,0.48141,0.40532,0.88673,0.08581
350,45,0.01,0.075,0.75696,0.099081,0.048141,0.040532,0.088673,0.08581
350,45,0.075,0.075,0.75696,0.099081,0.36106,0.30399,0.66505,0.085813
350,45,0.5,0.075,0.75696,0.099081,2.4071,2.0266,4.4337,0.08582
350,45,0.05,0.075,0.75696,0.099081,0.24071,0.20266,0.44337,0.08582
350,45,0.5,0.1,0.76646,0.13047,2.3101,1.9436,4.2537,0.08616
350,45,0.05,0.1,0.76646,0.13047,0.23101,0.19436,0.42537,0.08616
350,45,0.04,0.1,0.76646,0.13047,0.18481,0.15549,0.34029,0.086162
350,45,0.02,0.1,0.76646,0.13047,0.092404,0.077743,0.17015,0.086165
350,45,0.2,0.1,0.76646,0.13047,0.92404,0.77743,1.7015,0.086165
350,45,0.075,0.1,0.76646,0.13047,0.34652,0.29154,0.63805,0.086169
350,45,0.01,0.1,0.76646,0.13047,0.046202,0.038871,0.085074,0.086172
350,45,0.1,0.1,0.76646,0.13047,0.46202,0.38871,0.85074,0.086172
350,45,0.03,0.1,0.76646,0.13047,0.13861,0.11661,0.25522,0.0862
350,45,0.3,0.1,0.76646,0.13047,1.3861,1.1661,2.5522,0.0862
350,45,0.03,0.03,0.73172,0.040999,0.15999,0.13454,0.29452,0.086412
350,45,0.3,0.03,0.73172,0.040999,1.5999,1.3454,2.9452,0.086412
350,45,0.075,0.03,0.73172,0.040999,0.39997,0.33634,0.73631,0.086417
350,45,0.05,0.03,0.73172,0.040999,0.26665,0.22423,0.49087,0.086418
350,45,0.5,0.03,0.73172,0.040999,2.6665,2.2423,4.9087,0.086418
350,45,0.1,0.03,0.73172,0.040999,0.5333,0.44845,0.98175,0.086427
350,45,0.2,0.03,0.73172,0.040999,1.0666,0.8969,1.9635,0.086427
350,45,0.01,0.03,0.73172,0.040999,0.05333,0.044845,0.098175,0.086427
350,45,0.02,0.03,0.73172,0.040999,0.10666,0.08969,0.19635,0.086427
350,45,0.04,0.03,0.73172,0.040999,0.21332,0.17938,0.3927,0.086427
350,45,0.02,0.02,0.72223,0.027692,0.11059,0.092782,0.20337,0.087565
350,45,0.2,0.02,0.72223,0.027692,1.1059,0.92782,2.0337,0.087565
350,45,0.01,0.02,0.72223,0.027692,0.055296,0.046391,0.10169,0.08757
350,45,0.1,0.02,0.72223,0.027692,0.55296,0.46391,1.0169,0.08757
350,45,0.04,0.02,0.72223,0.027692,0.22118,0.18556,0.40675,0.087572
350,45,0.075,0.02,0.72223,0.027692,0.41472,0.34793,0.76265,0.087576
350,45,0.5,0.02,0.72223,0.027692,2.7648,2.3195,5.0844,0.087582
350,45,0.05,0.02,0.72223,0.027692,0.27648,0.23195,0.50844,0.087582
350,45,0.3,0.02,0.72223,0.027692,1.6589,1.3917,3.0506,0.087589
350,45,0.03,0.02,0.72223,0.027692,0.16589,0.13917,0.30506,0.087589
350,45,0.075,0.01,0.70782,0.014128,0.43724,0.36516,0.8024,0.089831
350,45,0.01,0.01,0.70782,0.014128,0.058299,0.048688,0.10699,0.089831
350,45,0.1,0.01,0.70783,0.014128,0.58299,0.48688,1.0699,0.089831
350,45,0.05,0.01,0.70782,0.014128,0.2915,0.24344,0.53493,0.089844
350,45,0.5,0.01,0.70782,0.014128,2.915,2.4344,5.3493,0.089844
350,45,0.04,0.01,0.70782,0.014128,0.2332,0.19475,0.42795,0.089847
350,45,0.02,0.01,0.70782,0.014128,0.1166,0.097375,0.21397,0.089849
350,45,0.2,0.01,0.70782,0.014128,1.166,0.97375,2.1397,0.089849
350,45,0.03,0.01,0.70782,0.014128,0.1749,0.14606,0.32096,0.089855
350,45,0.3,0.01,0.70782,0.014128,1.749,1.4606,3.2096,0.089855
350,45,0.03,0.25,0.80458,0.31072,0.11546,0.095114,0.21058,0.096619
350,45,0.04,0.25,0.80458,0.31072,0.15395,0.12682,0.28077,0.096627
350,45,0.075,0.25,0.80458,0.31072,0.28866,0.23779,0.52645,0.096628
350,45,0.1,0.25,0.80458,0.31072,0.38488,0.31705,0.70193,0.096634
350,45,0.01,0.25,0.80458,0.31072,0.038488,0.031705,0.070193,0.096634
350,45,0.2,0.25,0.80458,0.31072,0.76977,0.63409,1.4039,0.096645
350,45,0.02,0.25,0.80458,0.31072,0.076977,0.063409,0.14039,0.096645
350,45,0.05,0.25,0.80458,0.31072,0.19244,0.15852,0.35096,0.096649
350,45,0.5,0.25,0.80458,0.31072,1.9244,1.5852,3.5096,0.096649
350,45,0.3,0.25,0.80458,0.31072,1.1547,0.95114,2.1058,0.096666
350,45,0.5,0.5,0.85003,0.58822,1.4706,1.1221,2.5927,0.13442
350,45,0.05,0.5,0.85003,0.58822,0.14706,0.11221,0.25927,0.13442
350,45,0.04,0.5,0.85003,0.58822,0.11765,0.089768,0.20742,0.13442
350,45,0.075,0.5,0.85003,0.58822,0.2206,0.16832,0.38891,0.13443
350,45,0.03,0.5,0.85003,0.58822,0.088238,0.067326,0.15556,0.13443
350,45,0.3,0.5,0.85003,0.58822,0.88238,0.67326,1.5556,0.13443
350,45,0.1,0.5,0.85003,0.58822,0.29413,0.22442,0.51855,0.13443
350,45,0.2,0.5,0.85003,0.58822,0.58826,0.44884,1.0371,0.13443
350,45,0.01,0.5,0.85003,0.58822,0.029413,0.022442,0.051855,0.13443
350,45,0.02,0.5,0.85003,0.58822,0.058826,0.044884,0.10371,0.13443
350,50,0.1,0.075,0.74377,0.10084,0.45761,0.37968,0.83729,0.093074
350,50,0.3,0.075,0.74377,0.10084,1.3728,1.139,2.5119,0.093077
350,50,0.03,0.075,0.74377,0.10084,0.13728,0.1139,0.25119,0.093077
350,50,0.075,0.075,0.74377,0.10084,0.34321,0.28476,0.62797,0.093078
350,50,0.2,0.075,0.74377,0.10084,0.91523,0.75936,1.6746,0.093079
350,50,0.02,0.075,0.74377,0.10084,0.091523,0.075935,0.16746,0.093085
350,50,0.5,0.075,0.74377,0.10084,2.2881,1.8984,4.1865,0.093085
350,50,0.05,0.075,0.74377,0.10084,0.22881,0.18984,0.41865,0.093085
350,50,0.04,0.075,0.74377,0.10084,0.18305,0.15187,0.33492,0.093097
