A,W,k,ER,ER1,ER2,T,T',MT
50,30,0.02,0.5,0.6683,0.74816,0.028565,0.010908,0.039474
50,30,0.03,0.01,0.39625,0.025236,0.084833,0.044058,0.12889
50,30,0.03,0.02,0.4214,0.047461,0.080399,0.042715,0.12311
50,30,0.03,0.03,0.43838,0.068433,0.077493,0.041685,0.11918
50,30,0.03,0.04,0.45164,0.088567,0.075269,0.040798,0.11607
50,30,0.03,0.05,0.46276,0.10805,0.073432,0.040005,0.11344
50,30,0.03,0.075,0.48514,0.15459,0.069805,0.038258,0.10806
50,30,0.03,0.1,0.5031,0.19877,0.066963,0.03671,0.10367
50,30,0.03,0.25,0.5775,0.4329,0.055703,0.028857,0.084561
50,30,0.03,0.5,0.6683,0.74817,0.042848,0.016363,0.059211
50,30,0.04,0.01,0.39625,0.025236,0.11311,0.058744,0.17186
50,30,0.04,0.02,0.4214,0.047461,0.1072,0.056954,0.16415
50,30,0.04,0.03,0.43838,0.068433,0.10332,0.05558,0.1589
50,30,0.04,0.04,0.45164,0.088567,0.10036,0.054397,0.15476
50,30,0.04,0.05,0.46276,0.10805,0.097909,0.053339,0.15125
50,30,0.04,0.075,0.48515,0.15459,0.093073,0.05101,0.14408
50,30,0.04,0.1,0.5031,0.19877,0.089283,0.048947,0.13823
50,30,0.04,0.25,0.5775,0.4329,0.074271,0.038476,0.11275
50,30,0.04,0.5,0.6683,0.74817,0.057131,0.021817,0.078947
50,30,0.05,0.01,0.39625,0.025236,0.14139,0.07343,0.21482
50,30,0.05,0.02,0.4214,0.047461,0.134,0.071192,0.20519
50,30,0.05,0.03,0.43838,0.068433,0.12915,0.069475,0.19863
50,30,0.05,0.04,0.45164,0.088567,0.12545,0.067997,0.19344
50,30,0.05,0.05,0.46276,0.10805,0.12239,0.066674,0.18906
50,30,0.05,0.075,0.48515,0.15459,0.11634,0.063763,0.1801
50,30,0.05,0.1,0.5031,0.19877,0.1116,0.061184,0.17279
50,30,0.05,0.25,0.5775,0.4329,0.092839,0.048095,0.14093
50,30,0.05,0.5,0.6683,0.74817,0.071413,0.027271,0.098684
50,30,0.075,0.01,0.39625,0.025236,0.21208,0.11014,0.32223
50,30,0.075,0.02,0.4214,0.047461,0.201,0.10679,0.30779
50,30,0.075,0.03,0.43838,0.068433,0.19373,0.10421,0.29794
50,30,0.075,0.04,0.45164,0.088567,0.18817,0.10199,0.29017
50,30,0.075,0.05,0.46276,0.10805,0.18358,0.10001,0.28359
50,30,0.075,0.075,0.48515,0.15459,0.17451,0.095644,0.27016
50,30,0.075,0.1,0.5031,0.19877,0.16741,0.091775,0.25918
50,30,0.075,0.25,0.5775,0.4329,0.13926,0.072142,0.2114
50,30,0.075,0.5,0.6683,0.74816,0.10712,0.040906,0.14803
50,30,0.1,0.01,0.39625,0.025236,0.28278,0.14686,0.42964
50,30,0.1,0.02,0.4214,0.047461,0.268,0.14238,0.41038
50,30,0.1,0.03,0.43838,0.068433,0.25831,0.13895,0.39726
50,30,0.1,0.04,0.45164,0.088567,0.2509,0.13599,0.38689
50,30,0.1,0.05,0.46276,0.10805,0.24477,0.13335,0.37812
50,30,0.1,0.075,0.48514,0.15459,0.23268,0.12753,0.36021
50,30,0.1,0.1,0.5031,0.19877,0.22321,0.12237,0.34558
50,30,0.1,0.25,0.5775,0.4329,0.18568,0.09619,0.28187
50,30,0.1,0.5,0.6683,0.74817,0.14283,0.054541,0.19737
50,30,0.2,0.01,0.39625,0.025236,0.56556,0.29372,0.85928
50,30,0.2,0.02,0.4214,0.047461,0.536,0.28477,0.82076
50,30,0.2,0.03,0.43839,0.068433,0.51661,0.2779,0.79452
50,30,0.2,0.04,0.45164,0.088567,0.50179,0.27199,0.77378
50,30,0.2,0.05,0.46275,0.10805,0.48955,0.2667,0.75624
50,30,0.2,0.075,0.48514,0.15459,0.46537,0.25505,0.72042
50,30,0.2,0.1,0.5031,0.19877,0.44642,0.24473,0.69115
50,30,0.2,0.25,0.5775,0.4329,0.37136,0.19238,0.56374
50,30,0.2,0.5,0.6683,0.74817,0.28565,0.10908,0.39474
50,30,0.3,0.01,0.39625,0.025236,0.84833,0.44058,1.2889
50,30,0.3,0.02,0.4214,0.047461,0.80399,0.42715,1.2311
50,30,0.3,0.03,0.43838,0.068433,0.77492,0.41685,1.1918
50,30,0.3,0.04,0.45164,0.088567,0.75269,0.40798,1.1607
50,30,0.3,0.05,0.46275,0.10805,0.73432,0.40005,1.1344
50,30,0.3,0.075,0.48515,0.15459,0.69805,0.38258,1.0806
50,30,0.3,0.1,0.5031,0.19877,0.66963,0.3671,1.0367
50,30,0.3,0.25,0.5775,0.4329,0.55703,0.28857,0.84561
50,30,0.3,0.5,0.6683,0.74817,0.42848,0.16362,0.59211
50,30,0.5,0.01,0.39625,0.025237,1.4139,0.73429,2.1482
50,30,0.5,0.02,0.4214,0.047461,1.34,0.71192,2.0519
50,30,0.5,0.03,0.43838,0.068433,1.2915,0.69475,1.9863
50,30,0.5,0.04,0.45164,0.088567,1.2545,0.67997,1.9344
50,30,0.5,0.05,0.46276,0.10805,1.2239,0.66674,1.8906
50,30,0.5,0.075,0.48514,0.15459,1.1634,0.63763,1.801
50,30,0.5,0.1,0.5031,0.19877,1.116,0.61184,1.7279
50,30,0.5,0.25,0.5775,0.4329,0.92839,0.48095,1.4093
50,30,0.5,0.5,0.6683,0.74817,0.71413,0.27271,0.98684
50,35,0.01,0.01,0.36012,0.027769,0.026147,0.012618,0.038765
50,35,0.01,0.02,0.38504,0.051942,0.024818,0.012242,0.03706
50,35,0.01,0.03,0.40212,0.074605,0.023938,0.011953,0.035891
50,35,0.01,0.04,0.4156,0.096247,0.023259,0.011704,0.034964
50,35,0.01,0.05,0.42665,0.11719,0.022713,0.011464,0.034177
50,35,0.01,0.075,0.44989,0.16671,0.021589,0.010976,0.032565
50,35,0.01,0.1,0.46838,0.2135,0.020718,0.010524,0.031241
50,35,0.01,0.25,0.54567,0.45815,0.017265,0.0081616,0.025426
50,35,0.01,0.5,0.64081,0.78026,0.01333,0.0042792,0.017609
50,35,0.02,0.01,0.36011,0.027769,0.052294,0.025235,0.077529
50,35,0.02,0.02,0.38504,0.051942,0.049637,0.024483,0.07412
50,35,0.02,0.03,0.40212,0.074605,0.047877,0.023905,0.071782
50,35,0.02,0.04,0.4156,0.096247,0.046519,0.023408,0.069927
50,35,0.02,0.05,0.42665,0.11719,0.045425,0.022928,0.068353
50,35,0.02,0.075,0.44989,0.16671,0.043177,0.021952,0.065129
50,35,0.02,0.1,0.46838,0.2135,0.041435,0.021048,0.062483
50,35,0.02,0.25,0.54567,0.45815,0.034529,0.016323,0.050852
50,35,0.02,0.5,0.64082,0.78026,0.026661,0.0085584,0.035219
50,35,0.03,0.01,0.36011,0.027769,0.078441,0.037853,0.11629
50,35,0.03,0.02,0.38504,0.051942,0.074455,0.036725,0.11118
50,35,0.03,0.03,0.40212,0.074605,0.071815,0.035858,0.10767
50,35,0.03,0.04,0.4156,0.096247,0.069778,0.035113,0.10489
50,35,0.03,0.05,0.42665,0.11719,0.068138,0.034392,0.10253
50,35,0.03,0.075,0.44989,0.16671,0.064766,0.032928,0.097694
50,35,0.03,0.1,0.46838,0.2135,0.062153,0.031571,0.093724
50,35,0.03,0.25,0.54567,0.45815,0.051794,0.024485,0.076278
50,35,0.03,0.5,0.64082,0.78025,0.039991,0.012838,0.052828
50,35,0.04,0.01,0.36011,0.027769,0.10459,0.050471,0.15506
50,35,0.04,0.02,0.38504,0.051942,0.099273,0.048967,0.14824
50,35,0.04,0.03,0.40212,0.074605,0.095754,0.047811,0.14356
50,35,0.04,0.04,0.4156,0.096247,0.093038,0.046817,0.13985
50,35,0.04,0.05,0.42665,0.11719,0.090851,0.045855,0.13671
50,35,0.04,0.075,0.44989,0.16671,0.086355,0.043904,0.13026
50,35,0.04,0.1,0.46838,0.2135,0.082871,0.042095,0.12497
50,35,0.04,0.25,0.54567,0.45815,0.069058,0.032646,0.1017
50,35,0.04,0.5,0.64081,0.78026,0.053321,0.017117,0.070438
50,35,0.05,0.01,0.36011,0.027769,0.13074,0.063087,0.19382
50,35,0.05,0.02,0.38504,0.051942,0.12409,0.061209,0.1853
50,35,0.05,0.03,0.40212,0.074605,0.11969,0.059763,0.17946
50,35,0.05,0.04,0.4156,0.096247,0.1163,0.058521,0.17482
50,35,0.05,0.05,0.42665,0.11719,0.11356,0.057319,0.17088
50,35,0.05,0.075,0.44989,0.16671,0.10794,0.054881,0.16282
50,35,0.05,0.1,0.46838,0.2135,0.10359,0.052619,0.15621
50,35,0.05,0.25,0.54567,0.45815,0.086323,0.040808,0.12713
50,35,0.05,0.5,0.64082,0.78026,0.066651,0.021396,0.088047
50,35,0.075,0.01,0.36011,0.027769,0.1961,0.094631,0.29074
50,35,0.075,0.02,0.38504,0.051942,0.18614,0.091813,0.27795
50,35,0.075,0.03,0.40212,0.074605,0.17954,0.089645,0.26918
50,35,0.075,0.04,0.4156,0.096247,0.17445,0.087781,0.26223
50,35,0.075,0.05,0.42665,0.11719,0.17035,0.085979,0.25632
50,35,0.075,0.075,0.44989,0.16671,0.16191,0.082321,0.24424
50,35,0.075,0.1,0.46838,0.2135,0.15538,0.078929,0.23431
50,35,0.075,0.25,0.54567,0.45815,0.12948,0.061212,0.1907
50,35,0.075,0.5,0.64082,0.78026,0.099977,0.032094,0.13207
50,35,0.1,0.01,0.36011,0.027769,0.26147,0.12618,0.38765
50,35,0.1,0.02,0.38504,0.051942,0.24818,0.12242,0.3706
50,35,0.1,0.03,0.40212,0.074605,0.23938,0.11953,0.35891
50,35,0.1,0.04,0.4156,0.096247,0.23259,0.11704,0.34964
50,35,0.1,0.05,0.42665,0.11719,0.22713,0.11464,0.34177
50,35,0.1,0.075,0.44989,0.16671,0.21589,0.10976,0.32565
50,35,0.1,0.1,0.46838,0.2135,0.20718,0.10524,0.31241
50,35,0.1,0.25,0.54567,0.45815,0.17265,0.081615,0.25426
50,35,0.1,0.5,0.64081,0.78026,0.1333,0.042791,0.17609
50,35,0.2,0.01,0.36011,0.027769,0.52295,0.25235,0.77529
50,35,0.2,0.02,0.38504,0.051942,0.49637,0.24483,0.7412
50,35,0.2,0.03,0.40212,0.074605,0.47877,0.23905,0.71782
50,35,0.2,0.04,0.4156,0.096247,0.46519,0.23408,0.69927
50,35,0.2,0.05,0.42665,0.11719,0.45425,0.22928,0.68353
50,35,0.2,0.075,0.44989,0.16671,0.43177,0.21952,0.65129
50,35,0.2,0.1,0.46838,0.2135,0.41435,0.21048,0.62483
50,35,0.2,0.25,0.54567,0.45815,0.34529,0.16323,0.50852
50,35,0.2,0.5,0.64082,0.78025,0.2666,0.085585,0.35219
50,35,0.3,0.01,0.36011,0.027769,0.78441,0.37853,1.1629
50,35,0.3,0.02,0.38504,0.051943,0.74456,0.36725,1.1118
50,35,0.3,0.03,0.40212,0.074605,0.71815,0.35858,1.0767
50,35,0.3,0.04,0.4156,0.096247,0.69778,0.35113,1.0489
50,35,0.3,0.05,0.42665,0.11719,0.68138,0.34392,1.0253
50,35,0.3,0.075,0.44989,0.16671,0.64766,0.32928,0.97694
50,35,0.3,0.1,0.46838,0.2135,0.62153,0.31571,0.93724
50,35,0.3,0.25,0.54567,0.45815,0.51794,0.24485,0.76278
50,35,0.3,0.5,0.64082,0.78026,0.39991,0.12838,0.52828
50,35,0.5,0.01,0.36011,0.027769,1.3074,0.63088,1.9382
50,35,0.5,0.02,0.38504,0.051942,1.2409,0.61209,1.853
50,35,0.5,0.03,0.40212,0.074605,1.1969,0.59763,1.7946
50,35,0.5,0.04,0.4156,0.096246,1.163,0.58521,1.7482
50,35,0.5,0.05,0.42665,0.11719,1.1356,0.57319,1.7088
50,35,0.5,0.075,0.44989,0.16671,1.0794,0.54881,1.6282
50,35,0.5,0.1,0.46838,0.2135,1.0359,0.52619,1.5621
50,35,0.5,0.25,0.54567,0.45815,0.86323,0.40808,1.2713
50,35,0.5,0.5,0.64082,0.78026,0.66651,0.21396,0.88047
50,40,0.01,0.01,0.32894,0.030401,0.024406,0.010985,0.035392
50,40,0.01,0.02,0.35382,0.056526,0.02318,0.010676,0.033856
50,40,0.01,0.03,0.37093,0.080877,0.022368,0.010432,0.0328
50,40,0.01,0.04,0.38444,0.10405,0.021744,0.010216,0.03196
50,40,0.01,0.05,0.39587,0.1263,0.021226,0.010019,0.031245
50,40,0.01,0.075,0.41906,0.17897,0.020201,0.009574,0.029775
50,40,0.01,0.1,0.43785,0.22839,0.019396,0.0091683,0.028564
50,40,0.01,0.25,0.51704,0.48352,0.016198,0.0069946,0.023193
50,40,0.01,0.5,0.6114,0.8178,0.012702,0.0031797,0.015882
50,40,0.02,0.01,0.32894,0.030401,0.048813,0.021971,0.070784
50,40,0.02,0.02,0.35382,0.056526,0.04636,0.021353,0.067713
50,40,0.02,0.03,0.37093,0.080877,0.044736,0.020864,0.0656
50,40,0.02,0.04,0.38444,0.10405,0.043487,0.020432,0.063919
50,40,0.02,0.05,0.39587,0.1263,0.042451,0.020039,0.06249
50,40,0.02,0.075,0.41906,0.17897,0.040403,0.019148,0.05955
50,40,0.02,0.1,0.43785,0.22839,0.038791,0.018337,0.057128
50,40,0.02,0.25,0.51704,0.48352,0.032396,0.013989,0.046385
50,40,0.02,0.5,0.61779,0.80933,0.024949,0.0068224,0.031771
50,40,0.03,0.01,0.32893,0.030401,0.07322,0.032956,0.10618
50,40,0.03,0.02,0.35382,0.056526,0.06954,0.032029,0.10157
50,40,0.03,0.03,0.37093,0.080877,0.067105,0.031296,0.0984
50,40,0.03,0.04,0.38444,0.10405,0.065231,0.030648,0.095879
50,40,0.03,0.05,0.39587,0.1263,0.063677,0.030058,0.093735
50,40,0.03,0.075,0.41906,0.17897,0.060604,0.028722,0.089326
50,40,0.03,0.1,0.43785,0.22839,0.058187,0.027505,0.085692
50,40,0.03,0.25,0.51704,0.48352,0.048594,0.020984,0.069578
50,40,0.03,0.5,0.6114,0.8178,0.038106,0.0095392,0.047645
50,40,0.04,0.01,0.32893,0.030401,0.097626,0.043941,0.14157
50,40,0.04,0.02,0.35382,0.056526,0.09272,0.042705,0.13543
50,40,0.04,0.03,0.37093,0.080877,0.089473,0.041728,0.1312
50,40,0.04,0.04,0.38444,0.10405,0.086974,0.040864,0.12784
50,40,0.04,0.05,0.39587,0.1263,0.084902,0.040078,0.12498
50,40,0.04,0.075,0.41906,0.17897,0.080805,0.038296,0.1191
50,40,0.04,0.1,0.43785,0.22839,0.077582,0.036673,0.11426
50,40,0.04,0.25,0.51704,0.48352,0.064792,0.027978,0.09277
50,40,0.04,0.5,0.6114,0.8178,0.050808,0.012719,0.063527
50,40,0.05,0.01,0.32894,0.030401,0.12203,0.054927,0.17696
50,40,0.05,0.02,0.35382,0.056526,0.1159,0.053382,0.16928
50,40,0.05,0.03,0.37093,0.080877,0.11184,0.05216,0.164
50,40,0.05,0.04,0.38444,0.10405,0.10872,0.051081,0.1598
50,40,0.05,0.05,0.39587,0.1263,0.10613,0.050097,0.15622
50,40,0.05,0.075,0.41906,0.17897,0.10101,0.04787,0.14888
50,40,0.05,0.1,0.43785,0.22839,0.096978,0.045842,0.14282
50,40,0.05,0.25,0.51704,0.48352,0.08099,0.034973,0.11596
50,40,0.05,0.5,0.6114,0.8178,0.06351,0.015899,0.079409
50,40,0.075,0.01,0.32893,0.030401,0.18305,0.082389,0.26544
50,40,0.075,0.02,0.35382,0.056526,0.17385,0.080073,0.25392
50,40,0.075,0.03,0.37093,0.080877,0.16776,0.078239,0.246
50,40,0.075,0.04,0.38445,0.10405,0.16308,0.076622,0.2397
50,40,0.075,0.05,0.39587,0.12631,0.15919,0.075144,0.23434
50,40,0.075,0.075,0.41906,0.17897,0.15151,0.071805,0.22331
50,40,0.075,0.1,0.43785,0.22839,0.14547,0.068762,0.21423
50,40,0.075,0.25,0.51704,0.48352,0.12148,0.05246,0.17394
50,40,0.075,0.5,0.61779,0.80934,0.09356,0.025583,0.11914
50,40,0.1,0.01,0.32894,0.030401,0.24406,0.10985,0.35392
50,40,0.1,0.02,0.35382,0.056526,0.2318,0.10676,0.33856
50,40,0.1,0.03,0.37093,0.080877,0.22368,0.10432,0.328
50,40,0.1,0.04,0.38444,0.10405,0.21744,0.10216,0.3196
50,40,0.1,0.05,0.39587,0.1263,0.21226,0.10019,0.31245
50,40,0.1,0.075,0.41906,0.17897,0.20201,0.09574,0.29775
50,40,0.1,0.1,0.43785,0.22839,0.19396,0.091683,0.28564
50,40,0.1,0.25,0.51704,0.48352,0.16198,0.069946,0.23193
50,40,0.1,0.5,0.61779,0.80933,0.12474,0.034112,0.15886
50,40,0.2,0.01,0.32893,0.030401,0.48813,0.2197,0.70784
50,40,0.2,0.02,0.35382,0.056526,0.4636,0.21353,0.67713
50,40,0.2,0.03,0.37093,0.080877,0.44736,0.20864,0.656
50,40,0.2,0.04,0.38444,0.10405,0.43487,0.20432,0.63919
50,40,0.2,0.05,0.39587,0.1263,0.42451,0.20039,0.6249
50,40,0.2,0.075,0.41906,0.17897,0.40403,0.19148,0.5955
50,40,0.2,0.1,0.43785,0.22839,0.38791,0.18337,0.57128
50,40,0.2,0.25,0.51704,0.48352,0.32396,0.13989,0.46385
50,40,0.2,0.5,0.61779,0.80934,0.24949,0.068222,0.31771
50,40,0.3,0.01,0.32894,0.030401,0.73219,0.32956,1.0618
50,40,0.3,0.02,0.35382,0.056526,0.6954,0.32029,1.0157
50,40,0.3,0.03,0.37093,0.080877,0.67105,0.31296,0.984
50,40,0.3,0.04,0.38444,0.10405,0.6523,0.30648,0.95879
50,40,0.3,0.05,0.39587,0.1263,0.63677,0.30058,0.93735
50,40,0.3,0.075,0.41906,0.17897,0.60604,0.28722,0.89326
50,40,0.3,0.1,0.43785,0.22839,0.58187,0.27505,0.85692
50,40,0.3,0.25,0.51704,0.48352,0.48594,0.20984,0.69578
50,40,0.3,0.5,0.61779,0.80933,0.37423,0.10234,0.47657
50,40,0.5,0.01,0.32893,0.030401,1.2203,0.54926,1.7696
50,40,0.5,0.02,0.35382,0.056526,1.159,0.53382,1.6928
50,40,0.5,0.03,0.37093,0.080877,1.1184,0.5216,1.64
50,40,0.5,0.04,0.38444,0.10405,1.0872,0.5108,1.598
50,40,0.5,0.05,0.39587,0.12631,1.0613,0.50096,1.5622
50,40,0.5,0.075,0.41906,0.17897,1.0101,0.4787,1.4888
50,40,0.5,0.1,0.43785,0.22839,0.96978,0.45841,1.4282
50,40,0.5,0.25,0.51704,0.48352,0.8099,0.34973,1.1596
50,40,0.5,0.5,0.6114,0.8178,0.6351,0.15899,0.79409
50,45,0.01,0.01,0.30243,0.033066,0.022917,0.009689,0.032606
50,45,0.01,0.02,0.32697,0.061168,0.021783,0.0094257,0.031209
50,45,0.01,0.03,0.34393,0.087226,0.021032,0.009213,0.030245
50,45,0.01,0.04,0.35736,0.11193,0.020453,0.0090216,0.029475
50,45,0.01,0.05,0.36873,0.1356,0.019974,0.0088449,0.028819
50,45,0.01,0.075,0.39197,0.19134,0.019023,0.0084426,0.027466
50,45,0.01,0.1,0.41085,0.2434,0.018275,0.0080709,0.026346
50,45,0.01,0.25,0.49119,0.50897,0.015298,0.0060401,0.021338
50,45,0.01,0.5,0.59248,0.84391,0.011894,0.0025444,0.014439
50,45,0.02,0.01,0.30243,0.033066,0.045833,0.019378,0.065211
50,45,0.02,0.02,0.32697,0.061167,0.043566,0.018852,0.062417
50,45,0.02,0.03,0.34393,0.087226,0.042063,0.018426,0.060489
50,45,0.02,0.04,0.35736,0.11193,0.040907,0.018043,0.05895
50,45,0.02,0.05,0.36874,0.1356,0.039949,0.01769,0.057639
50,45,0.02,0.075,0.39197,0.19134,0.038047,0.016885,0.054932
50,45,0.02,0.1,0.41086,0.24339,0.036551,0.016142,0.052692
50,45,0.02,0.25,0.49119,0.50897,0.030596,0.01208,0.042677
50,45,0.02,0.5,0.59248,0.84392,0.023789,0.0050885,0.028877
50,45,0.03,0.01,0.30243,0.033066,0.068749,0.029067,0.097817
50,45,0.03,0.02,0.32697,0.061167,0.065349,0.028277,0.093626
50,45,0.03,0.03,0.34393,0.087226,0.063095,0.027639,0.090734
50,45,0.03,0.04,0.35736,0.11193,0.06136,0.027065,0.088425
50,45,0.03,0.05,0.36874,0.1356,0.059923,0.026535,0.086458
50,45,0.03,0.075,0.39197,0.19134,0.05707,0.025328,0.082397
50,45,0.03,0.1,0.41085,0.2434,0.054826,0.024212,0.079039
50,45,0.03,0.25,0.49119,0.50897,0.045894,0.01812,0.064015
50,45,0.03,0.5,0.59248,0.84391,0.035683,0.007633,0.043316
50,45,0.04,0.01,0.30243,0.033066,0.091666,0.038756,0.13042
50,45,0.04,0.02,0.32697,0.061167,0.087131,0.037703,0.12483
50,45,0.04,0.03,0.34393,0.087226,0.084127,0.036852,0.12098
50,45,0.04,0.04,0.35736,0.11193,0.081814,0.036086,0.1179
50,45,0.04,0.05,0.36874,0.1356,0.079897,0.03538,0.11528
50,45,0.04,0.075,0.39197,0.19134,0.076093,0.03377,0.10986
50,45,0.04,0.1,0.41085,0.2434,0.073101,0.032283,0.10538
50,45,0.04,0.25,0.49119,0.50897,0.061193,0.024161,0.085353
50,45,0.04,0.5,0.59248,0.84391,0.047578,0.010177,0.057755
50,45,0.05,0.01,0.30243,0.033066,0.11458,0.048445,0.16303
50,45,0.05,0.02,0.32697,0.061167,0.10891,0.047129,0.15604
50,45,0.05,0.03,0.34393,0.087226,0.10516,0.046065,0.15122
50,45,0.05,0.04,0.35736,0.11193,0.10227,0.045108,0.14738
50,45,0.05,0.05,0.36874,0.1356,0.099872,0.044225,0.1441
50,45,0.05,0.075,0.39198,0.19134,0.095116,0.042213,0.13733
50,45,0.05,0.1,0.41085,0.2434,0.091377,0.040354,0.13173
50,45,0.05,0.25,0.49119,0.50897,0.076491,0.0302,0.10669
50,45,0.05,0.5,0.59247,0.84392,0.059473,0.012721,0.072194
50,45,0.075,0.01,0.30243,0.033066,0.17187,0.072669,0.24454
50,45,0.075,0.02,0.32697,0.061167,0.16337,0.070693,0.23407
50,45,0.075,0.03,0.34393,0.087227,0.15774,0.069098,0.22683
50,45,0.075,0.04,0.35736,0.11193,0.1534,0.067662,0.22106
50,45,0.075,0.05,0.36873,0.1356,0.14981,0.066337,0.21614
50,45,0.075,0.075,0.39198,0.19134,0.14267,0.06332,0.20599
50,45,0.075,0.1,0.41085,0.2434,0.13707,0.060531,0.1976
50,45,0.075,0.25,0.49119,0.50897,0.11474,0.045301,0.16004
50,45,0.075,0.5,0.59248,0.84392,0.089208,0.019082,0.10829
50,45,0.1,0.01,0.30243,0.033066,0.22916,0.096891,0.32606
50,45,0.1,0.02,0.32697,0.061167,0.21783,0.094258,0.31209
50,45,0.1,0.03,0.34393,0.087227,0.21032,0.09213,0.30245
50,45,0.1,0.04,0.35736,0.11193,0.20453,0.090216,0.29475
50,45,0.1,0.05,0.36874,0.1356,0.19974,0.08845,0.28819
50,45,0.1,0.075,0.39198,0.19134,0.19023,0.084426,0.27466
50,45,0.1,0.1,0.41085,0.2434,0.18275,0.080709,0.26346
50,45,0.1,0.25,0.49119,0.50897,0.15298,0.060402,0.21338
50,45,0.1,0.5,0.59248,0.84391,0.11894,0.025443,0.14439
50,45,0.2,0.01,0.30243,0.033066,0.45833,0.19378,0.65211
50,45,0.2,0.02,0.32697,0.061167,0.43566,0.18852,0.62417
50,45,0.2,0.03,0.34393,0.087226,0.42063,0.18426,0.60489
50,45,0.2,0.04,0.35736,0.11193,0.40907,0.18043,0.5895
50,45,0.2,0.05,0.36874,0.1356,0.39949,0.1769,0.57639
50,45,0.2,0.075,0.39198,0.19134,0.38046,0.16885,0.54932
50,45,0.2,0.1,0.41085,0.2434,0.36551,0.16142,0.52692
50,45,0.2,0.25,0.49119,0.50897,0.30596,0.1208,0.42677
50,45,0.2,0.5,0.59248,0.84391,0.23789,0.050886,0.28877
50,45,0.3,0.01,0.30243,0.033066,0.6875,0.29067,0.97817
50,45,0.3,0.02,0.32697,0.061167,0.65349,0.28277,0.93626
50,45,0.3,0.03,0.34393,0.087226,0.63095,0.27639,0.90734
50,45,0.3,0.04,0.35736,0.11193,0.6136,0.27065,0.88425
50,45,0.3,0.05,0.36874,0.1356,0.59923,0.26535,0.86458
50,45,0.3,0.075,0.39197,0.19134,0.5707,0.25328,0.82397
50,45,0.3,0.1,0.41085,0.2434,0.54826,0.24213,0.79039
50,45,0.3,0.25,0.49119,0.50897,0.45894,0.1812,0.64015
50,45,0.3,0.5,0.59248,0.84392,0.35683,0.076327,0.43316
50,45,0.5,0.01,0.30243,0.033066,1.1458,0.48445,1.6303
50,45,0.5,0.02,0.32697,0.061167,1.0891,0.47129,1.5604
50,45,0.5,0.03,0.34393,0.087226,1.0516,0.46065,1.5122
50,45,0.5,0.04,0.35736,0.11193,1.0227,0.45108,1.4738
50,45,0.5,0.05,0.36873,0.1356,0.99872,0.44225,1.441
50,45,0.5,0.075,0.39198,0.19134,0.95115,0.42213,1.3733
50,45,0.5,0.1,0.41085,0.2434,0.91377,0.40354,1.3173
50,45,0.5,0.25,0.49119,0.50897,0.76491,0.30201,1.0669
50,45,0.5,0.5,0.59248,0.84391,0.59472,0.12721,0.72194
50,50,0.01,0.01,0.27968,0.035755,0.021621,0.0086385,0.030259
50,50,0.01,0.02,0.30345,0.065909,0.020581,0.0083969,0.028978
50,50,0.01,0.03,0.32039,0.093636,0.019873,0.0082168,0.02809
50,50,0.01,0.04,0.33366,0.11988,0.019335,0.0080435,0.027379
50,50,0.01,0.05,0.34499,0.14493,0.018887,0.0078851,0.026772
50,50,0.01,0.075,0.36793,0.20384,0.018007,0.0075082,0.025515
50,50,0.01,0.1,0.38689,0.25847,0.017305,0.0071664,0.024472
50,50,0.01,0.25,0.46757,0.53468,0.014529,0.0052378,0.019767
50,50,0.01,0.5,0.57165,0.87467,0.011313,0.0018982,0.013211
50,50,0.02,0.01,0.27968,0.035756,0.043242,0.017277,0.060519
50,50,0.02,0.02,0.30345,0.065909,0.041163,0.016794,0.057956
50,50,0.02,0.03,0.32039,0.093636,0.039746,0.016434,0.05618
50,50,0.02,0.04,0.33366,0.11988,0.038671,0.016087,0.054758
50,50,0.02,0.05,0.34499,0.14493,0.037774,0.01577,0.053544
50,50,0.02,0.075,0.36793,0.20384,0.036014,0.015016,0.051031
50,50,0.02,0.1,0.38689,0.25847,0.034611,0.014333,0.048943
50,50,0.02,0.25,0.46757,0.53468,0.029058,0.010476,0.039533
50,50,0.02,0.5,0.57164,0.87467,0.022625,0.0037962,0.026422
50,50,0.03,0.01,0.27968,0.035755,0.064862,0.025916,0.090778
50,50,0.03,0.02,0.30345,0.065909,0.061744,0.025191,0.086935
50,50,0.03,0.03,0.32039,0.093636,0.059619,0.024651,0.08427
50,50,0.03,0.04,0.33366,0.11988,0.058006,0.02413,0.082137
50,50,0.03,0.05,0.34499,0.14493,0.056661,0.023655,0.080316
50,50,0.03,0.075,0.36793,0.20384,0.054021,0.022525,0.076546
50,50,0.03,0.1,0.3869,0.25847,0.051916,0.0215,0.073415
50,50,0.03,0.25,0.46757,0.53468,0.043587,0.015713,0.0593
50,50,0.03,0.5,0.57165,0.87467,0.033938,0.0056947,0.039632
50,50,0.04,0.01,0.27968,0.035755,0.086484,0.034554,0.12104
50,50,0.04,0.02,0.30345,0.065909,0.082325,0.033587,0.11591
50,50,0.04,0.03,0.32039,0.093637,0.079493,0.032867,0.11236
50,50,0.04,0.04,0.33366,0.11988,0.077342,0.032174,0.10952
50,50,0.04,0.05,0.34499,0.14493,0.075548,0.03154,0.10709
50,50,0.04,0.075,0.36793,0.20384,0.072028,0.030033,0.10206
50,50,0.04,0.1,0.38689,0.25847,0.069221,0.028666,0.097887
